,name,year,week,team,position,depth
25953,C.Gillmore,2016,13,BAL,TE,2
25954,C.Gillmore,2016,14,BAL,TE,2
25955,C.Gillmore,2016,15,BAL,TE,2
25956,C.Gillmore,2016,16,BAL,TE,2
25957,C.Gillmore,2016,17,BAL,TE,2
25958,D.Waller,2016,13,BAL,TE,3
25959,D.Waller,2016,14,BAL,TE,3
25960,D.Waller,2016,15,BAL,TE,3
25961,D.Waller,2016,16,BAL,TE,3
25962,D.Waller,2016,17,BAL,TE,3
25963,N.Boyle,2016,13,BAL,TE,4
25964,N.Boyle,2016,14,BAL,TE,4
25965,N.Boyle,2016,15,BAL,TE,4
25966,N.Boyle,2016,16,BAL,TE,4
25967,N.Boyle,2016,17,BAL,TE,4
25968,J.FLACCO,2016,13,BAL,QB,1
25969,J.FLACCO,2016,14,BAL,QB,1
25970,J.FLACCO,2016,15,BAL,QB,1
25971,J.FLACCO,2016,16,BAL,QB,1
25972,J.FLACCO,2016,17,BAL,QB,1
25973,R.Mallett,2016,13,BAL,QB,2
25974,R.Mallett,2016,14,BAL,QB,2
25975,R.Mallett,2016,15,BAL,QB,2
25976,R.Mallett,2016,16,BAL,QB,2
25977,R.Mallett,2016,17,BAL,QB,2
25978,T.West,2016,13,BAL,RB,1
25979,T.West,2016,14,BAL,RB,1
25980,T.West,2016,15,BAL,RB,1
25981,T.West,2016,16,BAL,RB,1
25982,T.West,2016,17,BAL,RB,1
25983,K.Dixon,2016,13,BAL,RB,2
25984,K.Dixon,2016,14,BAL,RB,2
25985,K.Dixon,2016,15,BAL,RB,2
25986,K.Dixon,2016,16,BAL,RB,2
25987,K.Dixon,2016,17,BAL,RB,2
25988,L.Taliaferro,2016,13,BAL,RB,3
25989,L.Taliaferro,2016,14,BAL,RB,3
25990,L.Taliaferro,2016,15,BAL,RB,3
25991,L.Taliaferro,2016,16,BAL,RB,3
25992,L.Taliaferro,2016,17,BAL,RB,3
25993,J.Allen,2016,13,BAL,RB,4
25994,J.Allen,2016,14,BAL,RB,4
25995,J.Allen,2016,15,BAL,RB,4
25996,J.Allen,2016,16,BAL,RB,4
25997,J.Allen,2016,17,BAL,RB,4
25998,B.Perriman,2017,1,BAL,LWR,1
25999,B.Perriman,2017,2,BAL,LWR,1
26000,B.Perriman,2017,3,BAL,LWR,1
26001,B.Perriman,2017,4,BAL,LWR,1
26002,M.Campanaro,2017,1,BAL,LWR,2
26003,M.Campanaro,2017,2,BAL,LWR,2
26004,M.Campanaro,2017,3,BAL,LWR,2
26005,M.Campanaro,2017,4,BAL,LWR,2
26006,C.Matthews,2017,1,BAL,LWR,3
26007,C.Matthews,2017,2,BAL,LWR,3
26008,C.Matthews,2017,3,BAL,LWR,3
26009,C.Matthews,2017,4,BAL,LWR,3
26010,C.Board,2017,1,BAL,LWR,4
26011,C.Board,2017,2,BAL,LWR,4
26012,C.Board,2017,3,BAL,LWR,4
26013,C.Board,2017,4,BAL,LWR,4
26014,Q.Adeboyejo,2017,1,BAL,LWR,5
26015,Q.Adeboyejo,2017,2,BAL,LWR,5
26016,Q.Adeboyejo,2017,3,BAL,LWR,5
26017,Q.Adeboyejo,2017,4,BAL,LWR,5
26018,M.WALLACE,2017,1,BAL,RWR,1
26019,M.WALLACE,2017,2,BAL,RWR,1
26020,M.WALLACE,2017,3,BAL,RWR,1
26021,M.WALLACE,2017,4,BAL,RWR,1
26022,J.Maclin,2017,1,BAL,RWR,2
26023,J.Maclin,2017,2,BAL,RWR,2
26024,J.Maclin,2017,3,BAL,RWR,2
26025,J.Maclin,2017,4,BAL,RWR,2
26026,C.Moore,2017,1,BAL,RWR,3
26027,C.Moore,2017,2,BAL,RWR,3
26028,C.Moore,2017,3,BAL,RWR,3
26029,C.Moore,2017,4,BAL,RWR,3
26030,G.Whalen,2017,1,BAL,RWR,4
26031,G.Whalen,2017,2,BAL,RWR,4
26032,G.Whalen,2017,3,BAL,RWR,4
26033,G.Whalen,2017,4,BAL,RWR,4
26034,K.Reynolds,2017,1,BAL,RWR,5
26035,K.Reynolds,2017,2,BAL,RWR,5
26036,K.Reynolds,2017,3,BAL,RWR,5
26037,K.Reynolds,2017,4,BAL,RWR,5
26038,T.White,2017,1,BAL,RWR,6
26039,T.White,2017,2,BAL,RWR,6
26040,T.White,2017,3,BAL,RWR,6
26041,T.White,2017,4,BAL,RWR,6
26042,N.Boyle,2017,1,BAL,TE,1
26043,N.Boyle,2017,2,BAL,TE,1
26044,N.Boyle,2017,3,BAL,TE,1
26045,N.Boyle,2017,4,BAL,TE,1
26046,B.WATSON,2017,1,BAL,TE,2
26047,B.WATSON,2017,2,BAL,TE,2
26048,B.WATSON,2017,3,BAL,TE,2
26049,B.WATSON,2017,4,BAL,TE,2
26050,M.Williams,2017,1,BAL,TE,3
26051,M.Williams,2017,2,BAL,TE,3
26052,M.Williams,2017,3,BAL,TE,3
26053,M.Williams,2017,4,BAL,TE,3
26054,V.Mayle,2017,1,BAL,TE,4
26055,V.Mayle,2017,2,BAL,TE,4
26056,V.Mayle,2017,3,BAL,TE,4
26057,V.Mayle,2017,4,BAL,TE,4
26058,L.Donnell,2017,1,BAL,TE,5
26059,L.Donnell,2017,2,BAL,TE,5
26060,L.Donnell,2017,3,BAL,TE,5
26061,L.Donnell,2017,4,BAL,TE,5
26062,R.Malleck,2017,1,BAL,TE,6
26063,R.Malleck,2017,2,BAL,TE,6
26064,R.Malleck,2017,3,BAL,TE,6
26065,R.Malleck,2017,4,BAL,TE,6
26066,J.FLACCO,2017,1,BAL,QB,1
26067,J.FLACCO,2017,2,BAL,QB,1
26068,J.FLACCO,2017,3,BAL,QB,1
26069,J.FLACCO,2017,4,BAL,QB,1
26070,R.Mallett,2017,1,BAL,QB,2
26071,R.Mallett,2017,2,BAL,QB,2
26072,R.Mallett,2017,3,BAL,QB,2
26073,R.Mallett,2017,4,BAL,QB,2
26074,T.Lewis,2017,1,BAL,QB,3
26075,T.Lewis,2017,2,BAL,QB,3
26076,T.Lewis,2017,3,BAL,QB,3
26077,T.Lewis,2017,4,BAL,QB,3
26078,J.Woodrum,2017,1,BAL,QB,4
26079,J.Woodrum,2017,2,BAL,QB,4
26080,J.Woodrum,2017,3,BAL,QB,4
26081,J.Woodrum,2017,4,BAL,QB,4
26082,T.West,2017,1,BAL,RB,1
26083,T.West,2017,2,BAL,RB,1
26084,T.West,2017,3,BAL,RB,1
26085,T.West,2017,4,BAL,RB,1
26086,D.WOODHEAD,2017,1,BAL,RB,2
26087,D.WOODHEAD,2017,2,BAL,RB,2
26088,D.WOODHEAD,2017,3,BAL,RB,2
26089,D.WOODHEAD,2017,4,BAL,RB,2
26090,J.Allen,2017,1,BAL,RB,3
26091,J.Allen,2017,2,BAL,RB,3
26092,J.Allen,2017,3,BAL,RB,3
26093,J.Allen,2017,4,BAL,RB,3
26094,J.Allen,2017,1,BAL,RB,4
26095,J.Allen,2017,2,BAL,RB,4
26096,J.Allen,2017,3,BAL,RB,4
26097,J.Allen,2017,4,BAL,RB,4
26098,B.Rainey,2017,1,BAL,RB,5
26099,B.Rainey,2017,2,BAL,RB,5
26100,B.Rainey,2017,3,BAL,RB,5
26101,B.Rainey,2017,4,BAL,RB,5
26102,K.Dixon,2017,1,BAL,RB,6
26103,K.Dixon,2017,2,BAL,RB,6
26104,K.Dixon,2017,3,BAL,RB,6
26105,K.Dixon,2017,4,BAL,RB,6
26106,T.Mizzell,2017,1,BAL,RB,7
26107,T.Mizzell,2017,2,BAL,RB,7
26108,T.Mizzell,2017,3,BAL,RB,7
26109,T.Mizzell,2017,4,BAL,RB,7
26110,B.Perriman,2017,5,BAL,LWR,1
26111,B.Perriman,2017,6,BAL,LWR,1
26112,B.Perriman,2017,7,BAL,LWR,1
26113,B.Perriman,2017,8,BAL,LWR,1
26114,M.Campanaro,2017,5,BAL,LWR,2
26115,M.Campanaro,2017,6,BAL,LWR,2
26116,M.Campanaro,2017,7,BAL,LWR,2
26117,M.Campanaro,2017,8,BAL,LWR,2
26118,M.WALLACE,2017,5,BAL,RWR,1
26119,M.WALLACE,2017,6,BAL,RWR,1
26120,M.WALLACE,2017,7,BAL,RWR,1
26121,M.WALLACE,2017,8,BAL,RWR,1
26122,C.Moore,2017,5,BAL,RWR,2
26123,C.Moore,2017,6,BAL,RWR,2
26124,C.Moore,2017,7,BAL,RWR,2
26125,C.Moore,2017,8,BAL,RWR,2
26126,J.Maclin,2017,5,BAL,WR,1
26127,J.Maclin,2017,6,BAL,WR,1
26128,J.Maclin,2017,7,BAL,WR,1
26129,J.Maclin,2017,8,BAL,WR,1
26130,C.Matthews,2017,5,BAL,WR,2
26131,C.Matthews,2017,6,BAL,WR,2
26132,C.Matthews,2017,7,BAL,WR,2
26133,C.Matthews,2017,8,BAL,WR,2
26134,B.WATSON,2017,5,BAL,TE,1
26135,B.WATSON,2017,6,BAL,TE,1
26136,B.WATSON,2017,7,BAL,TE,1
26137,B.WATSON,2017,8,BAL,TE,1
26138,N.Boyle,2017,5,BAL,TE,2
26139,N.Boyle,2017,6,BAL,TE,2
26140,N.Boyle,2017,7,BAL,TE,2
26141,N.Boyle,2017,8,BAL,TE,2
26142,M.Williams,2017,5,BAL,TE,3
26143,M.Williams,2017,6,BAL,TE,3
26144,M.Williams,2017,7,BAL,TE,3
26145,M.Williams,2017,8,BAL,TE,3
26146,V.Mayle,2017,5,BAL,TE,4
26147,V.Mayle,2017,6,BAL,TE,4
26148,V.Mayle,2017,7,BAL,TE,4
26149,V.Mayle,2017,8,BAL,TE,4
26150,J.FLACCO,2017,5,BAL,QB,1
26151,J.FLACCO,2017,6,BAL,QB,1
26152,J.FLACCO,2017,7,BAL,QB,1
26153,J.FLACCO,2017,8,BAL,QB,1
26154,R.Mallett,2017,5,BAL,QB,2
26155,R.Mallett,2017,6,BAL,QB,2
26156,R.Mallett,2017,7,BAL,QB,2
26157,R.Mallett,2017,8,BAL,QB,2
26158,T.West,2017,5,BAL,RB,1
26159,T.West,2017,6,BAL,RB,1
26160,T.West,2017,7,BAL,RB,1
26161,T.West,2017,8,BAL,RB,1
26162,J.Allen,2017,5,BAL,RB,2
26163,J.Allen,2017,6,BAL,RB,2
26164,J.Allen,2017,7,BAL,RB,2
26165,J.Allen,2017,8,BAL,RB,2
26166,A.Collins,2017,5,BAL,RB,3
26167,A.Collins,2017,6,BAL,RB,3
26168,A.Collins,2017,7,BAL,RB,3
26169,A.Collins,2017,8,BAL,RB,3
26170,B.Perriman,2017,9,BAL,LWR,1
26171,B.Perriman,2017,10,BAL,LWR,1
26172,B.Perriman,2017,11,BAL,LWR,1
26173,B.Perriman,2017,12,BAL,LWR,1
26174,M.Campanaro,2017,9,BAL,LWR,2
26175,M.Campanaro,2017,10,BAL,LWR,2
26176,M.Campanaro,2017,11,BAL,LWR,2
26177,M.Campanaro,2017,12,BAL,LWR,2
26178,M.WALLACE,2017,9,BAL,RWR,1
26179,M.WALLACE,2017,10,BAL,RWR,1
26180,M.WALLACE,2017,11,BAL,RWR,1
26181,M.WALLACE,2017,12,BAL,RWR,1
26182,C.Moore,2017,9,BAL,RWR,2
26183,C.Moore,2017,10,BAL,RWR,2
26184,C.Moore,2017,11,BAL,RWR,2
26185,C.Moore,2017,12,BAL,RWR,2
26186,J.Maclin,2017,9,BAL,WR,1
26187,J.Maclin,2017,10,BAL,WR,1
26188,J.Maclin,2017,11,BAL,WR,1
26189,J.Maclin,2017,12,BAL,WR,1
26190,C.Matthews,2017,9,BAL,WR,2
26191,C.Matthews,2017,10,BAL,WR,2
26192,C.Matthews,2017,11,BAL,WR,2
26193,C.Matthews,2017,12,BAL,WR,2
26194,B.WATSON,2017,9,BAL,TE,1
26195,B.WATSON,2017,10,BAL,TE,1
26196,B.WATSON,2017,11,BAL,TE,1
26197,B.WATSON,2017,12,BAL,TE,1
26198,N.Boyle,2017,9,BAL,TE,2
26199,N.Boyle,2017,10,BAL,TE,2
26200,N.Boyle,2017,11,BAL,TE,2
26201,N.Boyle,2017,12,BAL,TE,2
26202,M.Williams,2017,9,BAL,TE,3
26203,M.Williams,2017,10,BAL,TE,3
26204,M.Williams,2017,11,BAL,TE,3
26205,M.Williams,2017,12,BAL,TE,3
26206,V.Mayle,2017,9,BAL,TE,4
26207,V.Mayle,2017,10,BAL,TE,4
26208,V.Mayle,2017,11,BAL,TE,4
26209,V.Mayle,2017,12,BAL,TE,4
26210,G.Escobar,2017,9,BAL,TE,5
26211,G.Escobar,2017,10,BAL,TE,5
26212,G.Escobar,2017,11,BAL,TE,5
26213,G.Escobar,2017,12,BAL,TE,5
26214,J.FLACCO,2017,9,BAL,QB,1
26215,J.FLACCO,2017,10,BAL,QB,1
26216,J.FLACCO,2017,11,BAL,QB,1
26217,J.FLACCO,2017,12,BAL,QB,1
26218,R.Mallett,2017,9,BAL,QB,2
26219,R.Mallett,2017,10,BAL,QB,2
26220,R.Mallett,2017,11,BAL,QB,2
26221,R.Mallett,2017,12,BAL,QB,2
26222,A.Collins,2017,9,BAL,RB,1
26223,A.Collins,2017,10,BAL,RB,1
26224,A.Collins,2017,11,BAL,RB,1
26225,A.Collins,2017,12,BAL,RB,1
26226,T.West,2017,9,BAL,RB,2
26227,T.West,2017,10,BAL,RB,2
26228,T.West,2017,11,BAL,RB,2
26229,T.West,2017,12,BAL,RB,2
26230,J.Allen,2017,9,BAL,RB,3
26231,J.Allen,2017,10,BAL,RB,3
26232,J.Allen,2017,11,BAL,RB,3
26233,J.Allen,2017,12,BAL,RB,3
26234,B.RAINEY,2017,9,BAL,RB,4
26235,B.RAINEY,2017,10,BAL,RB,4
26236,B.RAINEY,2017,11,BAL,RB,4
26237,B.RAINEY,2017,12,BAL,RB,4
26238,B.Perriman,2017,13,BAL,LWR,1
26239,B.Perriman,2017,14,BAL,LWR,1
26240,B.Perriman,2017,15,BAL,LWR,1
26241,B.Perriman,2017,16,BAL,LWR,1
26242,B.Perriman,2017,17,BAL,LWR,1
26243,M.Campanaro,2017,13,BAL,LWR,2
26244,M.Campanaro,2017,14,BAL,LWR,2
26245,M.Campanaro,2017,15,BAL,LWR,2
26246,M.Campanaro,2017,16,BAL,LWR,2
26247,M.Campanaro,2017,17,BAL,LWR,2
26248,M.WALLACE,2017,13,BAL,RWR,1
26249,M.WALLACE,2017,14,BAL,RWR,1
26250,M.WALLACE,2017,15,BAL,RWR,1
26251,M.WALLACE,2017,16,BAL,RWR,1
26252,M.WALLACE,2017,17,BAL,RWR,1
26253,C.Moore,2017,13,BAL,RWR,2
26254,C.Moore,2017,14,BAL,RWR,2
26255,C.Moore,2017,15,BAL,RWR,2
26256,C.Moore,2017,16,BAL,RWR,2
26257,C.Moore,2017,17,BAL,RWR,2
26258,J.Maclin,2017,13,BAL,WR,1
26259,J.Maclin,2017,14,BAL,WR,1
26260,J.Maclin,2017,15,BAL,WR,1
26261,J.Maclin,2017,16,BAL,WR,1
26262,J.Maclin,2017,17,BAL,WR,1
26263,B.WATSON,2017,13,BAL,TE,1
26264,B.WATSON,2017,14,BAL,TE,1
26265,B.WATSON,2017,15,BAL,TE,1
26266,B.WATSON,2017,16,BAL,TE,1
26267,B.WATSON,2017,17,BAL,TE,1
26268,N.Boyle,2017,13,BAL,TE,2
26269,N.Boyle,2017,14,BAL,TE,2
26270,N.Boyle,2017,15,BAL,TE,2
26271,N.Boyle,2017,16,BAL,TE,2
26272,N.Boyle,2017,17,BAL,TE,2
26273,M.Williams,2017,13,BAL,TE,3
26274,M.Williams,2017,14,BAL,TE,3
26275,M.Williams,2017,15,BAL,TE,3
26276,M.Williams,2017,16,BAL,TE,3
26277,M.Williams,2017,17,BAL,TE,3
26278,V.Mayle,2017,13,BAL,TE,4
26279,V.Mayle,2017,14,BAL,TE,4
26280,V.Mayle,2017,15,BAL,TE,4
26281,V.Mayle,2017,16,BAL,TE,4
26282,V.Mayle,2017,17,BAL,TE,4
26283,J.FLACCO,2017,13,BAL,QB,1
26284,J.FLACCO,2017,14,BAL,QB,1
26285,J.FLACCO,2017,15,BAL,QB,1
26286,J.FLACCO,2017,16,BAL,QB,1
26287,J.FLACCO,2017,17,BAL,QB,1
26288,R.Mallett,2017,13,BAL,QB,2
26289,R.Mallett,2017,14,BAL,QB,2
26290,R.Mallett,2017,15,BAL,QB,2
26291,R.Mallett,2017,16,BAL,QB,2
26292,R.Mallett,2017,17,BAL,QB,2
26293,A.Collins,2017,13,BAL,RB,1
26294,A.Collins,2017,14,BAL,RB,1
26295,A.Collins,2017,15,BAL,RB,1
26296,A.Collins,2017,16,BAL,RB,1
26297,A.Collins,2017,17,BAL,RB,1
26298,D.WOODHEAD,2017,13,BAL,RB,2
26299,D.WOODHEAD,2017,14,BAL,RB,2
26300,D.WOODHEAD,2017,15,BAL,RB,2
26301,D.WOODHEAD,2017,16,BAL,RB,2
26302,D.WOODHEAD,2017,17,BAL,RB,2
26303,J.Allen,2017,13,BAL,RB,3
26304,J.Allen,2017,14,BAL,RB,3
26305,J.Allen,2017,15,BAL,RB,3
26306,J.Allen,2017,16,BAL,RB,3
26307,J.Allen,2017,17,BAL,RB,3
26308,T.West,2017,13,BAL,RB,4
26309,T.West,2017,14,BAL,RB,4
26310,T.West,2017,15,BAL,RB,4
26311,T.West,2017,16,BAL,RB,4
26312,T.West,2017,17,BAL,RB,4
26313,W.Snead,2018,1,BAL,LWR,1
26314,W.Snead,2018,2,BAL,LWR,1
26315,W.Snead,2018,3,BAL,LWR,1
26316,W.Snead,2018,4,BAL,LWR,1
26317,C.Moore,2018,1,BAL,LWR,2
26318,C.Moore,2018,2,BAL,LWR,2
26319,C.Moore,2018,3,BAL,LWR,2
26320,C.Moore,2018,4,BAL,LWR,2
26321,J.Lasley,2018,1,BAL,LWR,3
26322,J.Lasley,2018,2,BAL,LWR,3
26323,J.Lasley,2018,3,BAL,LWR,3
26324,J.Lasley,2018,4,BAL,LWR,3
26325,M.CRABTREE,2018,1,BAL,RWR,1
26326,M.CRABTREE,2018,2,BAL,RWR,1
26327,M.CRABTREE,2018,3,BAL,RWR,1
26328,M.CRABTREE,2018,4,BAL,RWR,1
26329,B.Perriman,2018,1,BAL,RWR,2
26330,B.Perriman,2018,2,BAL,RWR,2
26331,B.Perriman,2018,3,BAL,RWR,2
26332,B.Perriman,2018,4,BAL,RWR,2
26333,J.Grant,2018,1,BAL,RWR,3
26334,J.Grant,2018,2,BAL,RWR,3
26335,J.Grant,2018,3,BAL,RWR,3
26336,J.Grant,2018,4,BAL,RWR,3
26337,A.Levrone,2018,1,BAL,RWR,4
26338,A.Levrone,2018,2,BAL,RWR,4
26339,A.Levrone,2018,3,BAL,RWR,4
26340,A.Levrone,2018,4,BAL,RWR,4
26341,J.Brown,2018,1,BAL,SWR,1
26342,J.Brown,2018,2,BAL,SWR,1
26343,J.Brown,2018,3,BAL,SWR,1
26344,J.Brown,2018,4,BAL,SWR,1
26345,T.White,2018,1,BAL,SWR,2
26346,T.White,2018,2,BAL,SWR,2
26347,T.White,2018,3,BAL,SWR,2
26348,T.White,2018,4,BAL,SWR,2
26349,N.Boyle,2018,1,BAL,TE,1
26350,N.Boyle,2018,2,BAL,TE,1
26351,N.Boyle,2018,3,BAL,TE,1
26352,N.Boyle,2018,4,BAL,TE,1
26353,M.Williams,2018,1,BAL,TE,2
26354,M.Williams,2018,2,BAL,TE,2
26355,M.Williams,2018,3,BAL,TE,2
26356,M.Williams,2018,4,BAL,TE,2
26357,V.Mayle,2018,1,BAL,TE,3
26358,V.Mayle,2018,2,BAL,TE,3
26359,V.Mayle,2018,3,BAL,TE,3
26360,V.Mayle,2018,4,BAL,TE,3
26361,H.Hurst,2018,1,BAL,TE,4
26362,H.Hurst,2018,2,BAL,TE,4
26363,H.Hurst,2018,3,BAL,TE,4
26364,H.Hurst,2018,4,BAL,TE,4
26365,M.Andrews,2018,1,BAL,TE,5
26366,M.Andrews,2018,2,BAL,TE,5
26367,M.Andrews,2018,3,BAL,TE,5
26368,M.Andrews,2018,4,BAL,TE,5
26369,D.Waller,2018,1,BAL,TE,6
26370,D.Waller,2018,2,BAL,TE,6
26371,D.Waller,2018,3,BAL,TE,6
26372,D.Waller,2018,4,BAL,TE,6
26373,J.FLACCO,2018,1,BAL,QB,1
26374,J.FLACCO,2018,2,BAL,QB,1
26375,J.FLACCO,2018,3,BAL,QB,1
26376,J.FLACCO,2018,4,BAL,QB,1
26377,I.Griffin III,2018,1,BAL,QB,2
26378,I.Griffin III,2018,2,BAL,QB,2
26379,I.Griffin III,2018,3,BAL,QB,2
26380,I.Griffin III,2018,4,BAL,QB,2
26381,L.Jackson,2018,1,BAL,QB,3
26382,L.Jackson,2018,2,BAL,QB,3
26383,L.Jackson,2018,3,BAL,QB,3
26384,L.Jackson,2018,4,BAL,QB,3
26385,J.Woodrum,2018,1,BAL,QB,4
26386,J.Woodrum,2018,2,BAL,QB,4
26387,J.Woodrum,2018,3,BAL,QB,4
26388,J.Woodrum,2018,4,BAL,QB,4
26389,A.Collins,2018,1,BAL,RB,1
26390,A.Collins,2018,2,BAL,RB,1
26391,A.Collins,2018,3,BAL,RB,1
26392,A.Collins,2018,4,BAL,RB,1
26393,J.Allen,2018,1,BAL,RB,2
26394,J.Allen,2018,2,BAL,RB,2
26395,J.Allen,2018,3,BAL,RB,2
26396,J.Allen,2018,4,BAL,RB,2
26397,K.Dixon,2018,1,BAL,RB,3
26398,K.Dixon,2018,2,BAL,RB,3
26399,K.Dixon,2018,3,BAL,RB,3
26400,K.Dixon,2018,4,BAL,RB,3
26401,G.Edwards,2018,1,BAL,RB,4
26402,G.Edwards,2018,2,BAL,RB,4
26403,G.Edwards,2018,3,BAL,RB,4
26404,G.Edwards,2018,4,BAL,RB,4
26405,D.Turner,2018,1,BAL,RB,5
26406,D.Turner,2018,2,BAL,RB,5
26407,D.Turner,2018,3,BAL,RB,5
26408,D.Turner,2018,4,BAL,RB,5
26409,M.Thompson,2018,1,BAL,RB,6
26410,M.Thompson,2018,2,BAL,RB,6
26411,M.Thompson,2018,3,BAL,RB,6
26412,M.Thompson,2018,4,BAL,RB,6
26413,W.Snead,2018,5,BAL,LWR,1
26414,W.Snead,2018,6,BAL,LWR,1
26415,W.Snead,2018,7,BAL,LWR,1
26416,W.Snead,2018,8,BAL,LWR,1
26417,C.Moore,2018,5,BAL,LWR,2
26418,C.Moore,2018,6,BAL,LWR,2
26419,C.Moore,2018,7,BAL,LWR,2
26420,C.Moore,2018,8,BAL,LWR,2
26421,M.CRABTREE,2018,5,BAL,RWR,1
26422,M.CRABTREE,2018,6,BAL,RWR,1
26423,M.CRABTREE,2018,7,BAL,RWR,1
26424,M.CRABTREE,2018,8,BAL,RWR,1
26425,J.Lasley,2018,5,BAL,RWR,2
26426,J.Lasley,2018,6,BAL,RWR,2
26427,J.Lasley,2018,7,BAL,RWR,2
26428,J.Lasley,2018,8,BAL,RWR,2
26429,J.Brown,2018,5,BAL,SWR,1
26430,J.Brown,2018,6,BAL,SWR,1
26431,J.Brown,2018,7,BAL,SWR,1
26432,J.Brown,2018,8,BAL,SWR,1
26433,T.White,2018,5,BAL,SWR,2
26434,T.White,2018,6,BAL,SWR,2
26435,T.White,2018,7,BAL,SWR,2
26436,T.White,2018,8,BAL,SWR,2
26437,N.Boyle,2018,5,BAL,TE,1
26438,N.Boyle,2018,6,BAL,TE,1
26439,N.Boyle,2018,7,BAL,TE,1
26440,N.Boyle,2018,8,BAL,TE,1
26441,M.Williams,2018,5,BAL,TE,2
26442,M.Williams,2018,6,BAL,TE,2
26443,M.Williams,2018,7,BAL,TE,2
26444,M.Williams,2018,8,BAL,TE,2
26445,H.Hurst,2018,5,BAL,TE,3
26446,H.Hurst,2018,6,BAL,TE,3
26447,H.Hurst,2018,7,BAL,TE,3
26448,H.Hurst,2018,8,BAL,TE,3
26449,M.Andrews,2018,5,BAL,TE,4
26450,M.Andrews,2018,6,BAL,TE,4
26451,M.Andrews,2018,7,BAL,TE,4
26452,M.Andrews,2018,8,BAL,TE,4
26453,J.FLACCO,2018,5,BAL,QB,1
26454,J.FLACCO,2018,6,BAL,QB,1
26455,J.FLACCO,2018,7,BAL,QB,1
26456,J.FLACCO,2018,8,BAL,QB,1
26457,L.Jackson,2018,5,BAL,QB,2
26458,L.Jackson,2018,6,BAL,QB,2
26459,L.Jackson,2018,7,BAL,QB,2
26460,L.Jackson,2018,8,BAL,QB,2
26461,I.Griffin III,2018,5,BAL,QB,3
26462,I.Griffin III,2018,6,BAL,QB,3
26463,I.Griffin III,2018,7,BAL,QB,3
26464,I.Griffin III,2018,8,BAL,QB,3
26465,A.Collins,2018,5,BAL,RB,1
26466,A.Collins,2018,6,BAL,RB,1
26467,A.Collins,2018,7,BAL,RB,1
26468,A.Collins,2018,8,BAL,RB,1
26469,J.Allen,2018,5,BAL,RB,2
26470,J.Allen,2018,6,BAL,RB,2
26471,J.Allen,2018,7,BAL,RB,2
26472,J.Allen,2018,8,BAL,RB,2
26473,D.Turner,2018,5,BAL,RB,3
26474,D.Turner,2018,6,BAL,RB,3
26475,D.Turner,2018,7,BAL,RB,3
26476,D.Turner,2018,8,BAL,RB,3
26477,W.Snead,2018,9,BAL,LWR,1
26478,W.Snead,2018,10,BAL,LWR,1
26479,W.Snead,2018,11,BAL,LWR,1
26480,W.Snead,2018,12,BAL,LWR,1
26481,C.Moore,2018,9,BAL,LWR,2
26482,C.Moore,2018,10,BAL,LWR,2
26483,C.Moore,2018,11,BAL,LWR,2
26484,C.Moore,2018,12,BAL,LWR,2
26485,M.CRABTREE,2018,9,BAL,RWR,1
26486,M.CRABTREE,2018,10,BAL,RWR,1
26487,M.CRABTREE,2018,11,BAL,RWR,1
26488,M.CRABTREE,2018,12,BAL,RWR,1
26489,J.Lasley,2018,9,BAL,RWR,2
26490,J.Lasley,2018,10,BAL,RWR,2
26491,J.Lasley,2018,11,BAL,RWR,2
26492,J.Lasley,2018,12,BAL,RWR,2
26493,J.Brown,2018,9,BAL,SWR,1
26494,J.Brown,2018,10,BAL,SWR,1
26495,J.Brown,2018,11,BAL,SWR,1
26496,J.Brown,2018,12,BAL,SWR,1
26497,N.Boyle,2018,9,BAL,TE,1
26498,N.Boyle,2018,10,BAL,TE,1
26499,N.Boyle,2018,11,BAL,TE,1
26500,N.Boyle,2018,12,BAL,TE,1
26501,M.Williams,2018,9,BAL,TE,2
26502,M.Williams,2018,10,BAL,TE,2
26503,M.Williams,2018,11,BAL,TE,2
26504,M.Williams,2018,12,BAL,TE,2
26505,H.Hurst,2018,9,BAL,TE,3
26506,H.Hurst,2018,10,BAL,TE,3
26507,H.Hurst,2018,11,BAL,TE,3
26508,H.Hurst,2018,12,BAL,TE,3
26509,M.Andrews,2018,9,BAL,TE,4
26510,M.Andrews,2018,10,BAL,TE,4
26511,M.Andrews,2018,11,BAL,TE,4
26512,M.Andrews,2018,12,BAL,TE,4
26513,J.FLACCO,2018,9,BAL,QB,1
26514,J.FLACCO,2018,10,BAL,QB,1
26515,J.FLACCO,2018,11,BAL,QB,1
26516,J.FLACCO,2018,12,BAL,QB,1
26517,L.Jackson,2018,9,BAL,QB,2
26518,L.Jackson,2018,10,BAL,QB,2
26519,L.Jackson,2018,11,BAL,QB,2
26520,L.Jackson,2018,12,BAL,QB,2
26521,I.Griffin III,2018,9,BAL,QB,3
26522,I.Griffin III,2018,10,BAL,QB,3
26523,I.Griffin III,2018,11,BAL,QB,3
26524,I.Griffin III,2018,12,BAL,QB,3
26525,A.Collins,2018,9,BAL,RB,1
26526,A.Collins,2018,10,BAL,RB,1
26527,A.Collins,2018,11,BAL,RB,1
26528,A.Collins,2018,12,BAL,RB,1
26529,T.Montgomery,2018,9,BAL,RB,2
26530,T.Montgomery,2018,10,BAL,RB,2
26531,T.Montgomery,2018,11,BAL,RB,2
